Epoch,Accuracy,Time (s)
95,0.8157894736842105,14.474957704544067
96,0.8157894736842105,14.440305471420288
97,0.8157894736842105,14.442608833312988
98,0.8157894736842105,14.428711652755737
99,0.8157894736842105,14.40905499458313
100,0.8157894736842105,14.422597169876099
101,0.8157894736842105,14.450241088867188
102,0.8157894736842105,14.424811601638794
103,0.8157894736842105,14.443858861923218
104,0.8157894736842105,14.446060180664062
105,0.8157894736842105,14.396011590957642
106,0.8157894736842105,14.471355438232422
107,0.8157894736842105,14.463429927825928
108,0.8157894736842105,14.467520475387573
109,0.8157894736842105,14.444646120071411
110,0.8157894736842105,14.410667657852173
111,0.8157894736842105,14.466495513916016
112,0.8157894736842105,14.430205345153809
113,0.8157894736842105,14.413007020950317
114,0.8157894736842105,14.452692747116089
115,0.8157894736842105,14.431473970413208
116,0.8157894736842105,14.434691190719604
117,0.8157894736842105,14.457154750823975
118,0.8157894736842105,14.43679928779602
119,0.8157894736842105,14.433238983154297
120,0.8157894736842105,14.468220472335815
121,0.8157894736842105,14.45684266090393
122,0.8157894736842105,14.46248722076416
123,0.8157894736842105,14.421277284622192
124,0.8157894736842105,14.45029067993164
125,0.8157894736842105,14.449167728424072
126,0.8157894736842105,14.434042930603027
127,0.8157894736842105,14.410894632339478
128,0.8157894736842105,14.43777847290039
129,0.8157894736842105,14.433204412460327
130,0.8157894736842105,14.425063848495483
131,0.8157894736842105,14.409976482391357
132,0.8157894736842105,14.404505014419556
133,0.8157894736842105,14.418402433395386
134,0.8157894736842105,14.401672840118408
135,0.8157894736842105,14.47158408164978
136,0.8157894736842105,14.451433658599854
137,0.8157894736842105,14.444757223129272
138,0.8157894736842105,14.44437551498413
139,0.8157894736842105,14.415297031402588
140,0.8157894736842105,14.419171571731567
141,0.8157894736842105,14.422556400299072
142,0.8157894736842105,14.423480987548828
143,0.8157894736842105,14.428584098815918
144,0.8157894736842105,14.448636293411255
145,0.8157894736842105,14.441827535629272
146,0.8157894736842105,14.470232248306274
147,0.8157894736842105,14.47376799583435
148,0.8157894736842105,14.443329095840454
149,0.8157894736842105,14.448107719421387
